employee_id,employee_name,tasks_completed,average_task_quality,projects_led,client_satisfaction_score,hours_worked,deadline_met_score,innovation_score,efficiency_score,performance_rating
2379,Employee 2379,39,8.0,1,75.0,48,7.0,8.0,6.0,Low
2380,Employee 2380,27,7.0,0,81.0,48,5.0,1.0,8.0,Low
2381,Employee 2381,55,8.0,1,52.0,32,5.0,4.0,9.0,Low
2382,Employee 2382,55,8.0,1,86.0,32,9.0,1.0,5.0,Low
2383,Employee 2383,24,5.0,3,50.0,41,8.0,2.0,5.0,Low
2384,Employee 2384,33,6.0,3,53.0,43,7.0,5.0,5.0,Low
2385,Employee 2385,22,6.0,3,92.0,34,5.0,2.0,5.0,Low
2386,Employee 2386,30,5.0,4,91.0,37,8.0,5.0,7.0,Low
2387,Employee 2387,37,5.0,1,78.0,44,9.0,6.0,6.0,Low
2388,Employee 2388,25,9.0,0,60.0,38,7.0,7.0,8.0,Low
2389,Employee 2389,41,6.0,0,54.0,41,5.0,2.0,7.0,Low
2390,Employee 2390,40,8.0,4,53.0,34,8.0,5.0,6.0,Low
2391,Employee 2391,20,9.0,2,99.0,47,6.0,8.0,8.0,Low
2392,Employee 2392,57,7.0,2,66.0,40,6.0,4.0,6.0,Low
2393,Employee 2393,43,8.0,0,64.0,34,7.0,9.0,6.0,Low
2394,Employee 2394,46,5.0,4,51.0,31,7.0,6.0,9.0,Low
2395,Employee 2395,43,7.0,0,97.0,48,9.0,3.0,7.0,Low
2396,Employee 2396,34,9.0,0,88.0,38,6.0,5.0,9.0,Low
2397,Employee 2397,41,7.0,3,63.0,46,8.0,4.0,7.0,Low
2398,Employee 2398,23,9.0,2,83.0,33,5.0,3.0,7.0,Low
2399,Employee 2399,39,5.0,1,93.0,31,6.0,8.0,5.0,Low
2400,Employee 2400,48,6.0,2,98.0,33,7.0,6.0,5.0,Low
2401,Employee 2401,47,6.0,3,61.0,32,9.0,1.0,5.0,Low
2402,Employee 2402,53,6.0,2,77.0,39,6.0,2.0,8.0,Low
2403,Employee 2403,26,6.0,3,94.0,40,8.0,6.0,6.0,Low
2404,Employee 2404,51,9.0,3,95.0,35,7.0,3.0,9.0,Low
2405,Employee 2405,30,5.0,2,67.0,39,5.0,7.0,9.0,Low
2406,Employee 2406,45,9.0,2,82.0,48,5.0,7.0,5.0,Low
2407,Employee 2407,57,5.0,0,61.0,46,9.0,6.0,8.0,Low
2408,Employee 2408,34,5.0,2,77.0,38,5.0,4.0,8.0,Low
2409,Employee 2409,27,5.0,4,83.0,35,9.0,9.0,9.0,Low
2410,Employee 2410,38,7.0,0,97.0,34,8.0,4.0,6.0,Low
2411,Employee 2411,41,5.0,2,66.0,44,8.0,5.0,8.0,Low
2412,Employee 2412,57,5.0,1,71.0,33,8.0,4.0,6.0,Low
2413,Employee 2413,50,5.0,3,89.0,30,7.0,6.0,5.0,Low
2414,Employee 2414,55,8.0,1,92.0,43,5.0,8.0,8.0,Low
2415,Employee 2415,36,6.0,4,63.0,32,9.0,5.0,6.0,Low
2416,Employee 2416,28,9.0,4,58.0,44,6.0,7.0,8.0,Low
2417,Employee 2417,35,7.0,4,78.0,31,9.0,7.0,5.0,Low
2418,Employee 2418,27,5.0,2,79.0,42,8.0,5.0,8.0,Low
2419,Employee 2419,22,9.0,3,73.0,31,9.0,5.0,5.0,Low
2420,Employee 2420,50,5.0,0,83.0,43,9.0,6.0,6.0,Low
2421,Employee 2421,53,7.0,4,87.0,41,5.0,3.0,8.0,Low
2422,Employee 2422,32,9.0,0,73.0,48,9.0,4.0,9.0,Low
2423,Employee 2423,57,9.0,1,74.0,41,6.0,1.0,5.0,Low
2424,Employee 2424,59,6.0,2,96.0,46,5.0,3.0,9.0,Low
2425,Employee 2425,54,9.0,1,67.0,37,5.0,1.0,6.0,Low
2426,Employee 2426,53,8.0,1,97.0,46,7.0,8.0,7.0,Low
2427,Employee 2427,56,8.0,1,91.0,43,8.0,6.0,8.0,Low
2428,Employee 2428,21,8.0,3,87.0,38,5.0,3.0,5.0,Low
2429,Employee 2429,43,8.0,0,53.0,44,8.0,7.0,8.0,Low
2430,Employee 2430,49,8.0,0,80.0,30,9.0,7.0,9.0,Low
2431,Employee 2431,27,5.0,3,74.0,30,6.0,4.0,5.0,Low
2432,Employee 2432,42,5.0,4,64.0,33,7.0,2.0,9.0,Low
2433,Employee 2433,28,6.0,1,65.0,43,8.0,4.0,9.0,Low
2434,Employee 2434,42,9.0,4,80.0,47,9.0,3.0,5.0,Low
2435,Employee 2435,57,7.0,2,89.0,45,8.0,7.0,5.0,Low
2436,Employee 2436,27,6.0,0,60.0,38,6.0,3.0,9.0,Low
2437,Employee 2437,24,8.0,2,67.0,48,5.0,3.0,5.0,Low
2438,Employee 2438,53,8.0,3,56.0,33,7.0,5.0,5.0,Low
2439,Employee 2439,25,7.0,0,84.0,46,5.0,7.0,5.0,Low
2440,Employee 2440,41,6.0,3,54.0,30,7.0,2.0,7.0,Low
2441,Employee 2441,41,7.0,2,69.0,44,9.0,8.0,7.0,Low
2442,Employee 2442,53,7.0,3,80.0,39,9.0,7.0,7.0,Low
2443,Employee 2443,30,8.0,0,50.0,47,5.0,1.0,5.0,Low
2444,Employee 2444,47,8.0,4,55.0,48,7.0,6.0,7.0,Low
2445,Employee 2445,23,5.0,2,58.0,42,9.0,1.0,6.0,Low
2446,Employee 2446,45,7.0,1,52.0,31,5.0,1.0,7.0,Low
2447,Employee 2447,41,7.0,2,50.0,42,8.0,4.0,5.0,Low
2448,Employee 2448,53,7.0,3,52.0,38,7.0,7.0,8.0,Low
2449,Employee 2449,37,5.0,0,62.0,42,8.0,7.0,8.0,Low
2450,Employee 2450,32,8.0,1,54.0,30,7.0,7.0,9.0,Low
2451,Employee 2451,20,7.0,3,96.0,36,9.0,9.0,8.0,Low
2452,Employee 2452,56,7.0,2,68.0,38,8.0,5.0,7.0,Low
2453,Employee 2453,45,5.0,1,88.0,44,9.0,7.0,5.0,Low
2454,Employee 2454,22,6.0,3,56.0,47,5.0,1.0,7.0,Low
2455,Employee 2455,31,9.0,2,64.0,47,6.0,6.0,5.0,Low
2456,Employee 2456,34,5.0,2,82.0,43,6.0,8.0,8.0,Low
2457,Employee 2457,32,7.0,1,56.0,35,6.0,6.0,7.0,Low
2458,Employee 2458,44,9.0,1,82.0,44,7.0,7.0,5.0,Low
2459,Employee 2459,59,8.0,3,60.0,44,7.0,6.0,9.0,Low
2460,Employee 2460,24,9.0,3,80.0,30,5.0,5.0,5.0,Low
2461,Employee 2461,33,6.0,3,52.0,30,8.0,1.0,8.0,Low
2462,Employee 2462,20,9.0,3,96.0,47,5.0,7.0,9.0,Low
2463,Employee 2463,42,6.0,3,81.0,34,7.0,7.0,9.0,Low
2464,Employee 2464,32,7.0,4,81.0,36,9.0,1.0,5.0,Low
2465,Employee 2465,37,9.0,1,50.0,33,8.0,1.0,7.0,Low
2466,Employee 2466,54,7.0,0,67.0,37,8.0,8.0,7.0,Low
2467,Employee 2467,57,9.0,0,84.0,38,8.0,8.0,8.0,Low
2468,Employee 2468,29,9.0,2,71.0,44,6.0,1.0,6.0,Low
2469,Employee 2469,31,8.0,1,99.0,32,9.0,4.0,7.0,Low
2470,Employee 2470,21,7.0,1,58.0,39,8.0,2.0,9.0,Low
2471,Employee 2471,55,6.0,0,57.0,40,8.0,5.0,8.0,Low
2472,Employee 2472,34,6.0,2,85.0,31,6.0,9.0,5.0,Low
2473,Employee 2473,34,7.0,3,74.0,41,5.0,7.0,8.0,Low
2474,Employee 2474,59,5.0,4,61.0,47,5.0,1.0,9.0,Low
2475,Employee 2475,22,5.0,0,81.0,41,6.0,8.0,6.0,Low
2476,Employee 2476,20,5.0,4,56.0,36,5.0,5.0,5.0,Low
2477,Employee 2477,51,7.0,1,68.0,37,7.0,8.0,5.0,Low
2478,Employee 2478,55,6.0,3,68.0,36,5.0,5.0,6.0,Low
2479,Employee 2479,22,5.0,3,95.0,31,8.0,4.0,9.0,Low
2480,Employee 2480,55,7.0,0,63.0,42,5.0,9.0,6.0,Low
2481,Employee 2481,44,6.0,0,58.0,33,8.0,3.0,8.0,Low
2482,Employee 2482,58,5.0,4,61.0,44,9.0,9.0,9.0,Low
2483,Employee 2483,20,6.0,1,98.0,33,8.0,4.0,5.0,Low
2484,Employee 2484,25,7.0,4,96.0,45,9.0,3.0,7.0,Low
2485,Employee 2485,44,8.0,4,93.0,41,6.0,4.0,6.0,Low
2486,Employee 2486,55,6.0,2,99.0,46,7.0,4.0,6.0,Low
2487,Employee 2487,49,5.0,0,63.0,34,9.0,1.0,8.0,Low
2488,Employee 2488,39,7.0,0,71.0,41,9.0,1.0,9.0,Low
2489,Employee 2489,42,6.0,1,96.0,35,9.0,1.0,5.0,Low
2490,Employee 2490,21,7.0,2,54.0,30,8.0,2.0,9.0,Low
2491,Employee 2491,40,7.0,2,57.0,36,8.0,7.0,6.0,Low
2492,Employee 2492,45,6.0,0,74.0,41,9.0,3.0,5.0,Low
2493,Employee 2493,55,9.0,4,57.0,34,9.0,7.0,8.0,Low
2494,Employee 2494,51,8.0,1,84.0,41,9.0,4.0,9.0,Low
2495,Employee 2495,57,7.0,2,69.0,40,8.0,4.0,9.0,Low
2496,Employee 2496,23,6.0,3,70.0,32,5.0,5.0,9.0,Low
2497,Employee 2497,38,7.0,0,92.0,41,6.0,4.0,9.0,Low
2498,Employee 2498,31,9.0,2,73.0,45,6.0,5.0,6.0,Low
2499,Employee 2499,59,6.0,2,95.0,35,6.0,9.0,7.0,Low
2500,Employee 2500,24,7.0,0,79.0,47,9.0,9.0,8.0,Low
2501,Employee 2501,21,8.0,1,63.0,33,8.0,2.0,7.0,Low
2502,Employee 2502,29,7.0,2,67.0,34,7.0,4.0,5.0,Low
2503,Employee 2503,41,6.0,3,94.0,30,5.0,6.0,7.0,Low
2504,Employee 2504,29,7.0,1,54.0,39,6.0,7.0,5.0,Low
2505,Employee 2505,44,8.0,2,96.0,40,7.0,8.0,5.0,Low
2506,Employee 2506,22,9.0,1,70.0,49,5.0,6.0,7.0,Low
2507,Employee 2507,36,8.0,1,70.0,37,7.0,6.0,6.0,Low
2508,Employee 2508,45,5.0,3,78.0,35,9.0,7.0,8.0,Low
2509,Employee 2509,57,8.0,0,73.0,47,8.0,8.0,7.0,Low
2510,Employee 2510,34,7.0,0,68.0,32,8.0,1.0,6.0,Low
2511,Employee 2511,27,5.0,4,53.0,38,5.0,4.0,6.0,Low
2512,Employee 2512,52,9.0,1,51.0,38,8.0,6.0,9.0,Low
2513,Employee 2513,31,5.0,0,70.0,36,6.0,8.0,5.0,Low
2514,Employee 2514,50,9.0,0,79.0,39,8.0,2.0,7.0,Low
2515,Employee 2515,34,8.0,2,86.0,49,6.0,2.0,6.0,Low
2516,Employee 2516,22,6.0,3,62.0,36,7.0,1.0,6.0,Low
2517,Employee 2517,50,7.0,0,93.0,31,9.0,1.0,5.0,Low
2518,Employee 2518,49,8.0,0,93.0,34,8.0,6.0,7.0,Low
2519,Employee 2519,50,5.0,0,87.0,40,8.0,9.0,7.0,Low
2520,Employee 2520,44,6.0,0,73.0,35,7.0,4.0,8.0,Low
2521,Employee 2521,43,8.0,2,55.0,34,7.0,8.0,7.0,Low
2522,Employee 2522,28,8.0,3,56.0,41,9.0,2.0,9.0,Low
2523,Employee 2523,47,9.0,4,85.0,31,7.0,9.0,5.0,Low
2524,Employee 2524,33,6.0,4,50.0,30,7.0,9.0,7.0,Low
2525,Employee 2525,26,5.0,1,62.0,44,9.0,4.0,5.0,Low
2526,Employee 2526,59,8.0,0,67.0,46,5.0,1.0,7.0,Low
2527,Employee 2527,55,8.0,1,51.0,47,7.0,6.0,6.0,Low
2528,Employee 2528,28,9.0,0,83.0,41,6.0,5.0,8.0,Low
2529,Employee 2529,30,9.0,2,67.0,48,8.0,6.0,5.0,Low
2530,Employee 2530,41,6.0,0,50.0,44,6.0,3.0,9.0,Low
2531,Employee 2531,25,5.0,3,88.0,34,9.0,3.0,6.0,Low
2532,Employee 2532,30,9.0,2,92.0,42,9.0,3.0,9.0,Low
2533,Employee 2533,40,7.0,2,57.0,39,8.0,8.0,5.0,Low
2534,Employee 2534,47,7.0,2,50.0,34,9.0,4.0,8.0,Low
2535,Employee 2535,25,7.0,0,72.0,44,7.0,2.0,9.0,Low
2536,Employee 2536,27,6.0,4,73.0,43,9.0,7.0,9.0,Low
2537,Employee 2537,26,7.0,4,72.0,39,9.0,6.0,6.0,Low
2538,Employee 2538,34,7.0,2,95.0,45,8.0,9.0,5.0,Low
2539,Employee 2539,20,7.0,2,99.0,34,9.0,9.0,8.0,Low
2540,Employee 2540,20,6.0,0,89.0,34,6.0,6.0,6.0,Low
2541,Employee 2541,21,8.0,2,56.0,49,9.0,8.0,6.0,Low
2542,Employee 2542,49,8.0,2,89.0,37,9.0,4.0,6.0,Low
2543,Employee 2543,50,5.0,2,86.0,33,9.0,7.0,9.0,Low
2544,Employee 2544,46,9.0,2,67.0,33,5.0,4.0,7.0,Low
2545,Employee 2545,28,8.0,2,77.0,46,7.0,3.0,5.0,Low
2546,Employee 2546,28,7.0,0,75.0,36,6.0,3.0,6.0,Low
2547,Employee 2547,22,6.0,1,88.0,36,7.0,3.0,6.0,Low
2548,Employee 2548,43,5.0,0,59.0,49,5.0,1.0,6.0,Low
2549,Employee 2549,33,6.0,2,67.0,39,6.0,5.0,6.0,Low
2550,Employee 2550,59,9.0,4,50.0,45,9.0,3.0,7.0,Low
2551,Employee 2551,29,9.0,2,51.0,48,6.0,3.0,6.0,Low
2552,Employee 2552,52,8.0,3,73.0,42,9.0,1.0,8.0,Low
2553,Employee 2553,49,7.0,2,96.0,47,6.0,9.0,5.0,Low
2554,Employee 2554,53,7.0,0,98.0,43,6.0,3.0,7.0,Low
2555,Employee 2555,29,7.0,2,81.0,44,7.0,9.0,9.0,Low
2556,Employee 2556,50,5.0,0,61.0,42,8.0,2.0,5.0,Low
2557,Employee 2557,50,6.0,0,61.0,41,5.0,7.0,8.0,Low
2558,Employee 2558,20,6.0,3,85.0,45,6.0,5.0,8.0,Low
2559,Employee 2559,26,9.0,3,59.0,33,7.0,7.0,8.0,Low
2560,Employee 2560,48,9.0,3,60.0,37,6.0,1.0,8.0,Low
2561,Employee 2561,37,7.0,4,79.0,49,8.0,6.0,6.0,Low
2562,Employee 2562,58,6.0,2,94.0,35,5.0,5.0,9.0,Low
2563,Employee 2563,48,8.0,1,83.0,48,9.0,9.0,9.0,Low
2564,Employee 2564,57,8.0,0,98.0,33,7.0,9.0,6.0,Low
2565,Employee 2565,31,9.0,0,56.0,44,6.0,8.0,8.0,Low
2566,Employee 2566,20,8.0,4,93.0,36,7.0,9.0,5.0,Low
2567,Employee 2567,48,7.0,2,79.0,38,9.0,5.0,7.0,Low
2568,Employee 2568,32,5.0,2,57.0,49,9.0,1.0,8.0,Low
2569,Employee 2569,44,6.0,3,50.0,41,9.0,4.0,9.0,Low
2570,Employee 2570,35,5.0,2,53.0,44,8.0,8.0,5.0,Low
2571,Employee 2571,59,5.0,2,99.0,34,7.0,7.0,7.0,Low
2572,Employee 2572,53,9.0,3,63.0,40,6.0,4.0,6.0,Low
2573,Employee 2573,22,6.0,2,77.0,47,9.0,2.0,7.0,Low
2574,Employee 2574,20,6.0,3,81.0,39,9.0,4.0,7.0,Low
2575,Employee 2575,43,9.0,3,57.0,45,9.0,6.0,7.0,Low
2576,Employee 2576,58,9.0,3,69.0,41,7.0,1.0,7.0,Low
2577,Employee 2577,46,6.0,3,89.0,35,5.0,4.0,9.0,Low
2578,Employee 2578,28,8.0,3,91.0,44,8.0,9.0,6.0,Low
2579,Employee 2579,48,6.0,1,98.0,34,5.0,2.0,8.0,Low
2580,Employee 2580,51,7.0,4,64.0,42,6.0,3.0,7.0,Low
2581,Employee 2581,58,6.0,3,66.0,44,9.0,8.0,7.0,Low
2582,Employee 2582,37,7.0,2,79.0,35,7.0,6.0,8.0,Low
2583,Employee 2583,41,5.0,1,80.0,41,5.0,5.0,5.0,Low
2584,Employee 2584,22,6.0,2,89.0,48,6.0,9.0,8.0,Low
2585,Employee 2585,52,6.0,0,60.0,47,6.0,9.0,6.0,Low
2586,Employee 2586,49,8.0,4,85.0,41,7.0,6.0,7.0,Low
2587,Employee 2587,20,7.0,2,56.0,39,5.0,8.0,9.0,Low
2588,Employee 2588,22,9.0,0,83.0,47,9.0,7.0,7.0,Low
2589,Employee 2589,59,9.0,0,84.0,31,6.0,2.0,6.0,Low
2590,Employee 2590,44,5.0,0,72.0,47,6.0,2.0,5.0,Low
2591,Employee 2591,22,6.0,4,74.0,42,5.0,9.0,5.0,Low
2592,Employee 2592,53,7.0,3,85.0,33,9.0,6.0,9.0,Low
2593,Employee 2593,47,9.0,1,85.0,39,8.0,4.0,9.0,Low
2594,Employee 2594,48,6.0,4,57.0,36,9.0,9.0,9.0,Low
2595,Employee 2595,46,7.0,4,96.0,36,8.0,5.0,9.0,Low
2596,Employee 2596,33,9.0,2,53.0,32,7.0,3.0,6.0,Low
2597,Employee 2597,57,5.0,0,67.0,48,9.0,4.0,8.0,Low
2598,Employee 2598,31,8.0,3,56.0,40,8.0,3.0,8.0,Low
2599,Employee 2599,30,5.0,2,75.0,36,7.0,1.0,8.0,Low
2600,Employee 2600,59,7.0,2,97.0,42,9.0,9.0,7.0,Low
2601,Employee 2601,23,7.0,1,51.0,46,8.0,7.0,5.0,Low
2602,Employee 2602,48,7.0,2,69.0,39,5.0,3.0,6.0,Low
2603,Employee 2603,53,9.0,1,72.0,49,6.0,5.0,8.0,Low
2604,Employee 2604,46,5.0,4,88.0,49,8.0,7.0,8.0,Low
2605,Employee 2605,42,5.0,2,88.0,37,8.0,2.0,6.0,Low
2606,Employee 2606,25,6.0,2,52.0,30,9.0,2.0,5.0,Low
2607,Employee 2607,51,6.0,4,60.0,33,7.0,1.0,8.0,Low
2608,Employee 2608,22,5.0,1,80.0,40,8.0,1.0,7.0,Low
2609,Employee 2609,50,8.0,4,61.0,44,8.0,1.0,9.0,Low
2610,Employee 2610,27,7.0,2,75.0,31,9.0,8.0,6.0,Low
2611,Employee 2611,51,5.0,1,84.0,45,6.0,6.0,6.0,Low
2612,Employee 2612,48,5.0,0,71.0,36,7.0,9.0,7.0,Low
2613,Employee 2613,40,9.0,0,83.0,38,7.0,8.0,6.0,Low
2614,Employee 2614,53,8.0,1,85.0,36,6.0,5.0,6.0,Low
2615,Employee 2615,33,9.0,3,69.0,43,8.0,8.0,7.0,Low
2616,Employee 2616,38,8.0,3,71.0,34,8.0,2.0,6.0,Low
2617,Employee 2617,44,8.0,3,65.0,49,5.0,9.0,6.0,Low
2618,Employee 2618,29,5.0,0,72.0,46,8.0,8.0,8.0,Low
2619,Employee 2619,36,7.0,1,95.0,40,9.0,8.0,7.0,Low
2620,Employee 2620,40,9.0,4,69.0,37,6.0,1.0,9.0,Low
2621,Employee 2621,44,7.0,3,79.0,34,7.0,1.0,7.0,Low
2622,Employee 2622,27,6.0,0,77.0,40,7.0,2.0,8.0,Low
2623,Employee 2623,45,9.0,4,55.0,47,9.0,3.0,9.0,Low
2624,Employee 2624,48,7.0,2,63.0,47,7.0,5.0,5.0,Low
2625,Employee 2625,58,6.0,3,59.0,40,9.0,4.0,7.0,Low
2626,Employee 2626,40,5.0,4,63.0,32,9.0,4.0,6.0,Low
2627,Employee 2627,42,6.0,2,94.0,33,6.0,7.0,5.0,Low
2628,Employee 2628,42,6.0,3,59.0,35,9.0,3.0,8.0,Low
2629,Employee 2629,58,5.0,2,63.0,42,6.0,7.0,5.0,Low
2630,Employee 2630,25,6.0,3,57.0,44,6.0,3.0,9.0,Low
2631,Employee 2631,28,5.0,0,61.0,40,5.0,7.0,5.0,Low
2632,Employee 2632,47,8.0,0,72.0,31,7.0,7.0,8.0,Low
2633,Employee 2633,27,7.0,1,64.0,41,8.0,3.0,6.0,Low
2634,Employee 2634,46,7.0,3,70.0,45,8.0,6.0,8.0,Low
2635,Employee 2635,22,7.0,2,79.0,42,6.0,6.0,8.0,Low
2636,Employee 2636,48,6.0,0,79.0,46,8.0,1.0,7.0,Low
2637,Employee 2637,20,9.0,0,77.0,33,7.0,5.0,7.0,Low
2638,Employee 2638,59,7.0,4,66.0,42,8.0,1.0,8.0,Low
2639,Employee 2639,59,6.0,3,67.0,31,8.0,7.0,8.0,Low
2640,Employee 2640,47,5.0,2,52.0,39,9.0,3.0,7.0,Low
2641,Employee 2641,20,6.0,4,93.0,44,9.0,5.0,7.0,Low
2642,Employee 2642,21,9.0,2,54.0,36,8.0,6.0,6.0,Low
2643,Employee 2643,59,9.0,0,66.0,32,5.0,4.0,9.0,Low
2644,Employee 2644,52,6.0,4,95.0,40,8.0,8.0,9.0,Low
2645,Employee 2645,34,9.0,2,70.0,41,6.0,3.0,7.0,Low
2646,Employee 2646,52,8.0,3,67.0,41,7.0,5.0,9.0,Low
2647,Employee 2647,34,5.0,2,75.0,31,7.0,7.0,5.0,Low
2648,Employee 2648,37,8.0,2,60.0,38,9.0,3.0,6.0,Low
2649,Employee 2649,41,7.0,1,97.0,35,8.0,6.0,6.0,Low
2650,Employee 2650,50,9.0,2,89.0,44,7.0,2.0,8.0,Low
2651,Employee 2651,21,8.0,3,60.0,36,9.0,1.0,7.0,Low
2652,Employee 2652,35,8.0,1,79.0,42,5.0,5.0,5.0,Low
2653,Employee 2653,33,6.0,3,65.0,41,9.0,6.0,9.0,Low
2654,Employee 2654,59,5.0,0,58.0,49,8.0,4.0,5.0,Low
2655,Employee 2655,27,9.0,3,96.0,38,6.0,6.0,9.0,Low
2656,Employee 2656,38,5.0,0,64.0,34,5.0,2.0,9.0,Low
2657,Employee 2657,21,6.0,4,76.0,44,5.0,4.0,9.0,Low
2658,Employee 2658,48,5.0,0,60.0,41,6.0,9.0,5.0,Low
2659,Employee 2659,28,6.0,3,91.0,37,8.0,2.0,7.0,Low
2660,Employee 2660,24,5.0,0,75.0,48,8.0,5.0,7.0,Low
2661,Employee 2661,45,6.0,2,94.0,48,6.0,8.0,5.0,Low
2662,Employee 2662,38,5.0,3,55.0,40,9.0,1.0,9.0,Low
2663,Employee 2663,46,8.0,1,90.0,38,7.0,3.0,7.0,Low
2664,Employee 2664,27,9.0,4,92.0,39,5.0,5.0,6.0,Low
2665,Employee 2665,50,8.0,3,67.0,34,8.0,9.0,8.0,Low
2666,Employee 2666,58,8.0,4,81.0,47,5.0,5.0,5.0,Low
2667,Employee 2667,26,5.0,0,97.0,48,9.0,9.0,7.0,Low
2668,Employee 2668,30,9.0,0,88.0,41,9.0,3.0,8.0,Low
2669,Employee 2669,27,7.0,3,60.0,41,8.0,5.0,7.0,Low
2670,Employee 2670,35,6.0,2,54.0,42,6.0,8.0,5.0,Low
2671,Employee 2671,28,7.0,3,94.0,44,9.0,4.0,6.0,Low
2672,Employee 2672,57,5.0,3,67.0,30,5.0,8.0,8.0,Low
2673,Employee 2673,59,9.0,1,83.0,41,5.0,3.0,9.0,Low
2674,Employee 2674,33,7.0,0,73.0,31,8.0,9.0,7.0,Low
2675,Employee 2675,20,7.0,2,96.0,44,7.0,4.0,5.0,Low
2676,Employee 2676,52,8.0,2,53.0,41,9.0,1.0,5.0,Low
2677,Employee 2677,51,5.0,0,70.0,34,6.0,6.0,7.0,Low
2678,Employee 2678,47,5.0,0,95.0,35,5.0,2.0,8.0,Low
2679,Employee 2679,58,6.0,2,98.0,32,7.0,2.0,8.0,Low
2680,Employee 2680,52,9.0,3,81.0,37,6.0,5.0,6.0,Low
2681,Employee 2681,34,7.0,1,73.0,30,6.0,3.0,8.0,Low
2682,Employee 2682,56,9.0,4,96.0,47,9.0,3.0,9.0,Low
2683,Employee 2683,58,6.0,0,56.0,47,5.0,8.0,8.0,Low
2684,Employee 2684,59,8.0,4,69.0,41,5.0,2.0,5.0,Low
2685,Employee 2685,52,9.0,0,93.0,45,6.0,5.0,7.0,Low
2686,Employee 2686,42,9.0,0,96.0,37,8.0,6.0,7.0,Low
2687,Employee 2687,38,9.0,2,60.0,37,8.0,8.0,5.0,Low
2688,Employee 2688,56,7.0,4,62.0,40,6.0,4.0,6.0,Low
2689,Employee 2689,42,8.0,4,71.0,39,6.0,5.0,7.0,Low
2690,Employee 2690,42,6.0,3,97.0,48,8.0,8.0,6.0,Low
2691,Employee 2691,36,7.0,1,50.0,40,8.0,5.0,8.0,Low
2692,Employee 2692,26,5.0,4,72.0,48,5.0,8.0,8.0,Low
2693,Employee 2693,46,8.0,2,95.0,38,6.0,4.0,9.0,Low
2694,Employee 2694,27,6.0,2,90.0,45,7.0,8.0,7.0,Low
2695,Employee 2695,36,7.0,1,59.0,40,5.0,6.0,8.0,Low
2696,Employee 2696,52,5.0,4,62.0,48,7.0,3.0,6.0,Low
2697,Employee 2697,54,8.0,0,54.0,48,7.0,2.0,6.0,Low
2698,Employee 2698,54,9.0,0,55.0,44,8.0,4.0,5.0,Low
2699,Employee 2699,46,8.0,2,67.0,38,6.0,6.0,9.0,Low
2700,Employee 2700,56,9.0,0,79.0,37,9.0,5.0,7.0,Low
2701,Employee 2701,52,8.0,2,76.0,31,6.0,2.0,5.0,Low
2702,Employee 2702,40,9.0,4,83.0,30,5.0,6.0,5.0,Low
2703,Employee 2703,34,6.0,2,86.0,40,7.0,1.0,8.0,Low
2704,Employee 2704,46,6.0,2,73.0,32,5.0,8.0,5.0,Low
2705,Employee 2705,35,8.0,0,86.0,47,6.0,7.0,5.0,Low
2706,Employee 2706,34,7.0,0,96.0,49,7.0,5.0,8.0,Low
2707,Employee 2707,24,9.0,1,62.0,45,5.0,8.0,6.0,Low
2708,Employee 2708,27,9.0,4,61.0,48,6.0,1.0,7.0,Low
2709,Employee 2709,38,8.0,4,86.0,43,8.0,1.0,7.0,Low
2710,Employee 2710,59,8.0,0,68.0,48,6.0,7.0,8.0,Low
2711,Employee 2711,43,7.0,4,64.0,45,6.0,1.0,7.0,Low
2712,Employee 2712,59,5.0,1,80.0,47,8.0,3.0,9.0,Low
2713,Employee 2713,23,5.0,1,73.0,36,9.0,6.0,8.0,Low
2714,Employee 2714,37,8.0,1,94.0,41,7.0,1.0,6.0,Low
2715,Employee 2715,58,5.0,2,58.0,48,6.0,2.0,9.0,Low
2716,Employee 2716,36,8.0,4,93.0,35,5.0,2.0,5.0,Low
2717,Employee 2717,44,8.0,0,59.0,35,6.0,9.0,6.0,Low
2718,Employee 2718,30,7.0,2,83.0,47,8.0,2.0,5.0,Low
2719,Employee 2719,34,6.0,4,83.0,31,8.0,9.0,9.0,Low
2720,Employee 2720,53,9.0,4,96.0,46,5.0,2.0,5.0,Low
2721,Employee 2721,20,6.0,2,98.0,41,8.0,3.0,8.0,Low
2722,Employee 2722,24,6.0,0,80.0,45,5.0,5.0,6.0,Low
2723,Employee 2723,51,5.0,0,72.0,41,7.0,4.0,7.0,Low
2724,Employee 2724,35,7.0,4,78.0,46,6.0,4.0,7.0,Low
2725,Employee 2725,22,7.0,1,58.0,36,9.0,5.0,7.0,Low
2726,Employee 2726,22,8.0,3,85.0,47,9.0,5.0,8.0,Low
2727,Employee 2727,51,6.0,2,71.0,48,8.0,8.0,9.0,Low
2728,Employee 2728,58,9.0,3,70.0,45,5.0,3.0,9.0,Low
2729,Employee 2729,44,6.0,4,84.0,41,7.0,2.0,5.0,Low
2730,Employee 2730,51,8.0,1,67.0,47,9.0,5.0,6.0,Low
2731,Employee 2731,47,5.0,1,89.0,34,8.0,6.0,7.0,Low
2732,Employee 2732,31,8.0,2,66.0,44,5.0,8.0,6.0,Low
2733,Employee 2733,40,5.0,3,79.0,46,5.0,1.0,6.0,Low
2734,Employee 2734,55,8.0,3,78.0,42,5.0,3.0,7.0,Low
2735,Employee 2735,45,9.0,1,84.0,33,6.0,6.0,7.0,Low
